Cust_Id,Calendar_Dt,Amt_LE
24564865,2019-11-16,0.64
53275527,2019-11-09,310.68
166853059,2019-11-12,0.32
182677056,2019-11-09,311.93
183053595,2019-11-09,178.50
163406089,2019-11-14,70.90
125070887,2019-11-11,22.41
165536862,2019-11-13,147.33
171111465,2019-11-10,33.96
167134063,2019-11-10,23.47
154960649,2019-11-13,80.36
114055224,2019-11-15,23.45
183003248,2019-11-09,246.77
9705168,2019-11-13,0.06
60045,2019-11-13,73.68
101944368,2019-11-13,124.30
110336630,2019-11-12,0.65
175954755,2019-11-14,73.07
104648132,2019-11-14,173.55
42939261,2019-11-10,0.10
131382324,2019-11-13,145.99
183116523,2019-11-11,69.55
105858272,2019-11-14,6.78
171164207,2019-11-16,0.96
97947159,2019-11-14,0.50
92214274,2019-11-14,0.69
168295108,2019-11-16,284.87
176451207,2019-11-11,58.73
187097033,2019-11-09,2.24
140329292,2019-11-11,0.00
181674157,2019-11-14,0.64
32797419,2019-11-13,11.86
150656931,2019-11-15,257.80
139357193,2019-11-10,16.94
72727946,2019-11-13,20.16
183440219,2019-11-10,199.31
182051491,2019-11-15,102.41
180276619,2019-11-16,0.02
184464027,2019-11-09,469.58
36897566,2019-11-14,100.83
166441126,2019-11-11,318.64
186402885,2019-11-16,0.32
1298270,2019-11-16,309.62
101832950,2019-11-16,23.57
147287100,2019-11-15,39.18
167502743,2019-11-13,72.67
187695857,2019-11-10,170.11
181026513,2019-11-16,131.03
35934860,2019-11-14,38.52
175597199,2019-11-09,201.42
17234762,2019-11-10,108.89
165939852,2019-11-11,18.27
182629092,2019-11-10,73.65
165977126,2019-11-12,0.00
137085664,2019-11-10,98.36
36038591,2019-11-16,9.39
176343179,2019-11-13,52.97
161931772,2019-11-11,73.66
141803119,2019-11-15,0.33
122648813,2019-11-10,0.64
175351214,2019-11-11,413.05
121083603,2019-11-14,33.41
149046985,2019-11-10,0.00
183141666,2019-11-09,1947.42
188241871,2019-11-14,391.66
160437385,2019-11-12,11.54
184179717,2019-11-12,51.40
115318046,2019-11-11,0.03
171364935,2019-11-12,0.57
17967749,2019-11-13,1.04
93456901,2019-11-13,100.44
29703927,2019-11-13,138.60
135201168,2019-11-11,22.52
58816959,2019-11-14,20.53
147922699,2019-11-15,351.90
187785983,2019-11-13,5.79
163355490,2019-11-15,0.01
34538241,2019-11-10,0.00
106486285,2019-11-15,78.41
167589937,2019-11-11,74.76
117015922,2019-11-16,0.00
52288462,2019-11-11,762.22
56501903,2019-11-14,32.17
9217192,2019-11-16,0.00
88478590,2019-11-15,107.62
152095491,2019-11-16,47.97
147890225,2019-11-09,72.80
96469744,2019-11-14,0.00
187212210,2019-11-13,216.55
42752656,2019-11-09,301.07
149787411,2019-11-16,2.25
152632808,2019-11-12,275.63
156871178,2019-11-12,37.13
122318053,2019-11-13,2.05
175082189,2019-11-13,4.33
139040150,2019-11-10,27.88
186176419,2019-11-14,428.92
129324847,2019-11-12,2.87
170503884,2019-11-14,17.37
185968905,2019-11-15,171.54
103973875,2019-11-13,10.02
20805407,2019-11-10,5.59
183000861,2019-11-11,98.82
147679129,2019-11-11,24.37
128730625,2019-11-09,0.29
167187729,2019-11-10,0.01
179929465,2019-11-12,5.98
13541805,2019-11-09,33.05
46367601,2019-11-15,202.66
184672473,2019-11-11,37.67
185882424,2019-11-16,0.97
183054232,2019-11-11,173.14
182670574,2019-11-16,0.55
102033783,2019-11-13,0.19
178423504,2019-11-11,0.00
156731937,2019-11-10,31.25
117935028,2019-11-15,0.41
52919142,2019-11-09,14.19
157608249,2019-11-14,14.74
173296066,2019-11-13,109.30
184127410,2019-11-13,98.89
95330385,2019-11-15,0.01
40334946,2019-11-11,372.29
50600826,2019-11-15,111.06
181991339,2019-11-09,547.30
12989484,2019-11-11,0.00
184168520,2019-11-10,44.53
174727544,2019-11-10,0.00
172592535,2019-11-13,161.78
179426109,2019-11-14,1.67
13671150,2019-11-09,219.29
141883434,2019-11-14,0.23
19599538,2019-11-15,130.13
137305311,2019-11-10,26.66
182689050,2019-11-13,129.09
178541143,2019-11-16,0.10
15531224,2019-11-15,403.72
84006806,2019-11-14,2.57
1065411,2019-11-13,0.10
177252276,2019-11-14,550.77
89305423,2019-11-13,51.79
140759798,2019-11-14,123.35
4785328,2019-11-16,226.44
182872599,2019-11-14,8.10
184591650,2019-11-09,38.37
175228536,2019-11-14,1658.75
158692346,2019-11-11,82.48
176840901,2019-11-12,339.53
155180229,2019-11-09,50.34
171068313,2019-11-13,108.22
143388692,2019-11-16,0.00
151421976,2019-11-10,2.57
177331701,2019-11-15,0.98
119084573,2019-11-10,0.48
61055886,2019-11-13,298.39
67261930,2019-11-10,823.35
121030097,2019-11-09,5.03
178390897,2019-11-11,59.56
115620649,2019-11-09,0.06
179584786,2019-11-15,0.01
37984210,2019-11-16,0.04
96021225,2019-11-13,217.47
184196113,2019-11-09,0.11
140394351,2019-11-10,4.88
133013335,2019-11-16,295.51
88700719,2019-11-15,686.02
75014936,2019-11-09,2.88
174941944,2019-11-11,823.37
183177861,2019-11-16,0.10
115633226,2019-11-12,27.76
148984415,2019-11-09,47.44
173806955,2019-11-10,0.03
151960997,2019-11-12,293.33
181477415,2019-11-16,1.28
174818298,2019-11-16,30.59
173543142,2019-11-12,163.22
187802196,2019-11-15,0.10
47422692,2019-11-12,126.50
184177136,2019-11-10,1.92
14509500,2019-11-13,30.57
181962661,2019-11-09,324.76
53275527,2019-11-10,1617.07
18614339,2019-11-09,560.37
182677056,2019-11-10,48.70
183053595,2019-11-10,127.59
163406089,2019-11-16,49.70
125070887,2019-11-12,38.73
165536862,2019-11-14,102.91
171111465,2019-11-15,14.73
167134063,2019-11-11,228.56
154960649,2019-11-14,67.26
114055224,2019-11-16,133.38
183003248,2019-11-10,128.84
9705168,2019-11-14,0.02
60045,2019-11-15,87.75
101944368,2019-11-14,86.78
5742707,2019-11-09,71.50
175954755,2019-11-15,143.40
104648132,2019-11-15,353.83
42939261,2019-11-13,0.10
131382324,2019-11-15,100.94
183116523,2019-11-12,212.38
105858272,2019-11-15,2.26
143603508,2019-11-09,300.33
97947159,2019-11-15,15.95
92214274,2019-11-15,0.59
112025726,2019-11-09,111.71
176451207,2019-11-12,91.90
187097033,2019-11-10,1.60
140329292,2019-11-12,0.00
1136163,2019-11-09,93.62
106774421,2019-11-09,0.59
150656931,2019-11-16,165.53
139357193,2019-11-12,12.60
72727946,2019-11-14,91.31
183440219,2019-11-13,174.41
182051491,2019-11-16,173.29
116091026,2019-11-09,42.36
184464027,2019-11-10,605.02
36897566,2019-11-15,23.94
166441126,2019-11-12,496.82
148356021,2019-11-10,90.19
134342020,2019-11-09,0.00
59388932,2019-11-10,0.01
181095458,2019-11-09,1387.57
167502743,2019-11-14,0.01
187695857,2019-11-11,13.22
173629787,2019-11-11,20.84
35934860,2019-11-15,181.35
175597199,2019-11-10,44.89
17234762,2019-11-12,144.08
165939852,2019-11-12,69.83
182629092,2019-11-11,31.37
165977126,2019-11-13,0.00
137085664,2019-11-11,49.06
173521156,2019-11-10,0.10
176343179,2019-11-14,0.57
161931772,2019-11-12,89.63
175930979,2019-11-09,0.32
122648813,2019-11-11,0.96
175351214,2019-11-12,860.74
121083603,2019-11-15,9.63
149046985,2019-11-11,4.12
183141666,2019-11-10,3477.40
188241871,2019-11-15,186.38
160437385,2019-11-15,140.82
184179717,2019-11-13,7.19
138387951,2019-11-09,53.32
171364935,2019-11-13,0.57
17967749,2019-11-15,0.96
93456901,2019-11-14,16.96
29703927,2019-11-14,3.25
135201168,2019-11-12,12.54
58816959,2019-11-15,33.17
147922699,2019-11-16,337.67
187785983,2019-11-15,32.05
163355490,2019-11-16,0.01
34538241,2019-11-11,0.00
106486285,2019-11-16,89.03
167589937,2019-11-12,30.87
166394298,2019-11-09,0.88
52288462,2019-11-12,941.56
56501903,2019-11-16,19.52
179251973,2019-11-09,0.29
88478590,2019-11-16,46.83
184051752,2019-11-10,0.01
147890225,2019-11-10,62.94
96469744,2019-11-15,0.00
187212210,2019-11-14,217.00
42752656,2019-11-10,549.38
94108028,2019-11-09,27.35
152632808,2019-11-13,254.02
156871178,2019-11-13,14.73
122318053,2019-11-15,11.08
175082189,2019-11-14,8.61
139040150,2019-11-11,900.15
186176419,2019-11-15,544.77
129324847,2019-11-13,3.16
170503884,2019-11-15,0.64
185968905,2019-11-16,16.70
103973875,2019-11-14,80.56
20805407,2019-11-11,5.82
183000861,2019-11-12,99.70
147679129,2019-11-12,0.32
128730625,2019-11-10,0.00
167187729,2019-11-11,0.20
179929465,2019-11-13,18.31
13541805,2019-11-10,22.43
46367601,2019-11-16,32.34
184672473,2019-11-12,20.72
11954068,2019-11-09,482.50
183054232,2019-11-12,133.49
184956571,2019-11-09,32.19
102033783,2019-11-14,0.29
178423504,2019-11-14,0.00
156731937,2019-11-11,60.18
117935028,2019-11-16,1.97
52919142,2019-11-10,130.11
157608249,2019-11-15,118.66
173296066,2019-11-14,271.65
184127410,2019-11-14,1.28
95330385,2019-11-16,0.05
40334946,2019-11-12,0.98
50600826,2019-11-16,204.18
181991339,2019-11-10,716.20
12989484,2019-11-13,129.59
184168520,2019-11-11,64.62
174727544,2019-11-11,0.00
172592535,2019-11-14,0.01
179426109,2019-11-15,32.16
13671150,2019-11-10,170.76
141883434,2019-11-16,12.82
19599538,2019-11-16,382.80
137305311,2019-11-11,55.85
182689050,2019-11-14,485.91
107261482,2019-11-09,1.27
15531224,2019-11-16,925.67
84006806,2019-11-15,0.28
1065411,2019-11-14,140.00
177252276,2019-11-15,750.76
89305423,2019-11-14,41.05
140759798,2019-11-15,79.20
174828202,2019-11-12,10.79
182872599,2019-11-15,17.69
184591650,2019-11-10,70.47
175228536,2019-11-15,135.41
158692346,2019-11-12,131.93
176840901,2019-11-13,188.39
155180229,2019-11-10,21.22
171068313,2019-11-14,26.59
177403723,2019-11-11,0.08
151421976,2019-11-12,0.00
177331701,2019-11-16,39.62
182364783,2019-11-09,11.49
61055886,2019-11-14,71.03
67261930,2019-11-11,126.08
121030097,2019-11-11,33.58
178390897,2019-11-12,476.13
115620649,2019-11-10,0.01
31367335,2019-11-09,0.96
114071860,2019-11-16,48.57
96021225,2019-11-14,267.48
184196113,2019-11-10,1.19
140394351,2019-11-11,95.57
187001940,2019-11-09,128.78
88700719,2019-11-16,76.84
75014936,2019-11-11,2.88
174941944,2019-11-12,849.11
148411407,2019-11-10,272.27
115633226,2019-11-13,0.00
148984415,2019-11-10,48.06
173806955,2019-11-11,0.06
151960997,2019-11-13,120.70
100289762,2019-11-09,48.70
138200134,2019-11-11,246.27
173543142,2019-11-13,250.44
140881313,2019-11-09,219.14
47422692,2019-11-13,30.70
184177136,2019-11-11,1.60
14509500,2019-11-14,265.58
181962661,2019-11-10,53.10
53275527,2019-11-11,121.11
18614339,2019-11-10,2.76
182677056,2019-11-11,146.65
183053595,2019-11-12,13.49
187492654,2019-11-13,0.10
125070887,2019-11-13,8.02
165536862,2019-11-15,165.28
182059159,2019-11-09,828.07
167134063,2019-11-12,109.25
154960649,2019-11-15,40.05
148335391,2019-11-09,36.37
183003248,2019-11-11,209.52
9705168,2019-11-15,0.01
156808603,2019-11-14,42.83
101944368,2019-11-15,403.91
5742707,2019-11-10,114.66
175954755,2019-11-16,385.83
104648132,2019-11-16,421.10
100410318,2019-11-13,51.77
131382324,2019-11-16,155.85
183116523,2019-11-13,158.23
105858272,2019-11-16,4.21
143603508,2019-11-10,61.17
97947159,2019-11-16,74.73
92214274,2019-11-16,0.30
112025726,2019-11-10,0.03
176451207,2019-11-13,329.30
187097033,2019-11-11,0.64
140329292,2019-11-13,0.00
1136163,2019-11-10,168.66
106774421,2019-11-11,0.68
184968155,2019-11-10,0.00
139357193,2019-11-13,51.75
72727946,2019-11-15,77.11
183440219,2019-11-14,37.63
110023936,2019-11-09,238.73
116091026,2019-11-10,30.01
184464027,2019-11-11,461.75
36897566,2019-11-16,133.70
166441126,2019-11-13,546.05
148356021,2019-11-11,141.55
134342020,2019-11-11,0.00
59388932,2019-11-14,121.56
181095458,2019-11-10,432.35
167502743,2019-11-16,0.11
187695857,2019-11-12,64.64
173629787,2019-11-13,14.44
35934860,2019-11-16,169.55
175597199,2019-11-11,393.53
17234762,2019-11-13,89.86
165939852,2019-11-13,18.94
182629092,2019-11-12,0.64
165977126,2019-11-14,0.01
137085664,2019-11-12,100.99
173521156,2019-11-11,0.10
176343179,2019-11-15,2.86
161931772,2019-11-13,112.01
175930979,2019-11-10,0.96
122648813,2019-11-12,1.60
175351214,2019-11-13,381.61
47186699,2019-11-09,0.61
149046985,2019-11-15,0.02
183141666,2019-11-11,2507.81
188241871,2019-11-16,157.02
186375986,2019-11-09,49.63
184179717,2019-11-14,11.27
138387951,2019-11-10,32.63
171364935,2019-11-14,0.57
182291238,2019-11-14,0.64
93456901,2019-11-15,0.29
29703927,2019-11-15,13.47
135201168,2019-11-14,20.14
58816959,2019-11-16,13.70
119279535,2019-11-09,51.11
187785983,2019-11-16,95.11
176638367,2019-11-09,0.21
34538241,2019-11-14,0.00
84735778,2019-11-09,350.76
167589937,2019-11-13,45.84
187305023,2019-11-11,5.54
52288462,2019-11-13,738.08
122763251,2019-11-09,55.77
179251973,2019-11-10,0.20
186056831,2019-11-09,21.83
184051752,2019-11-11,0.11
147890225,2019-11-11,82.62
96469744,2019-11-16,0.00
187212210,2019-11-15,441.03
42752656,2019-11-11,310.93
94108028,2019-11-10,46.58
152632808,2019-11-14,213.55
156871178,2019-11-14,8.96
122318053,2019-11-16,0.01
175082189,2019-11-15,49.79
139040150,2019-11-12,474.85
186176419,2019-11-16,659.92
170082451,2019-11-10,59.15
170503884,2019-11-16,61.20
33969036,2019-11-09,0.02
103973875,2019-11-15,7.77
20805407,2019-11-12,150.54
183000861,2019-11-13,66.67
91776353,2019-11-13,0.00
160714946,2019-11-10,22.45
167187729,2019-11-12,0.67
179929465,2019-11-14,0.73
13541805,2019-11-11,59.80
181636315,2019-11-09,0.08
184672473,2019-11-13,31.54
11954068,2019-11-10,127.20
183054232,2019-11-13,27.75
184956571,2019-11-10,0.43
102033783,2019-11-15,0.10
178423504,2019-11-16,0.00
156731937,2019-11-12,10.10
163330900,2019-11-09,0.10
52919142,2019-11-11,182.14
157608249,2019-11-16,109.22
173296066,2019-11-15,199.76
184127410,2019-11-15,170.23
34637890,2019-11-09,24.97
40334946,2019-11-13,112.36
170161327,2019-11-10,2.03
181991339,2019-11-11,1202.16
12989484,2019-11-14,18.57
184168520,2019-11-12,126.04
174727544,2019-11-12,1.92
100203920,2019-11-09,0.49
171439077,2019-11-09,0.49
13671150,2019-11-11,55.61
101898480,2019-11-09,0.10
177412148,2019-11-09,364.47
137305311,2019-11-12,69.25
182689050,2019-11-15,149.33
107261482,2019-11-10,3.32
180825655,2019-11-09,0.10
84006806,2019-11-16,1.98
1065411,2019-11-15,0.10
177252276,2019-11-16,433.27
89305423,2019-11-16,28.05
31151743,2019-11-10,75.18
174828202,2019-11-13,10.65
157255904,2019-11-12,7.77
184591650,2019-11-11,104.12
175228536,2019-11-16,732.57
158692346,2019-11-13,66.94
176840901,2019-11-14,331.91
155180229,2019-11-11,15.09
171068313,2019-11-15,0.00
177403723,2019-11-12,0.15
151421976,2019-11-15,0.00
160462717,2019-11-09,0.25
182364783,2019-11-10,33.00
61055886,2019-11-15,79.79
67261930,2019-11-12,11.19
121030097,2019-11-12,86.70
178390897,2019-11-13,94.07
115620649,2019-11-13,0.01
119776567,2019-11-09,310.48
174151964,2019-11-09,1.90
96021225,2019-11-15,293.53
103280101,2019-11-09,0.10
140394351,2019-11-12,32.05
187001940,2019-11-10,3.17
166829969,2019-11-11,180.62
75014936,2019-11-12,1.60
174941944,2019-11-13,439.75
148411407,2019-11-11,127.77
115633226,2019-11-14,10.10
148984415,2019-11-11,113.14
173806955,2019-11-12,0.31
151960997,2019-11-14,96.35
100289762,2019-11-10,11.33
138200134,2019-11-15,872.20
173543142,2019-11-14,181.53
140881313,2019-11-10,256.13
47422692,2019-11-14,41.95
184177136,2019-11-12,0.64
14509500,2019-11-15,379.27
181962661,2019-11-11,95.81
53275527,2019-11-12,192.20
18614339,2019-11-11,0.20
182677056,2019-11-12,63.42
183053595,2019-11-13,366.03
187492654,2019-11-16,0.19
125070887,2019-11-14,5.45
165536862,2019-11-16,73.44
182059159,2019-11-10,592.46
167134063,2019-11-13,43.88
154960649,2019-11-16,2.56
148335391,2019-11-10,0.15
183003248,2019-11-12,292.67
9705168,2019-11-16,0.05
156808603,2019-11-15,35.92
101944368,2019-11-16,114.46
5742707,2019-11-11,22.14
93066496,2019-11-09,574.52
188159058,2019-11-13,0.49
100410318,2019-11-14,2.55
186405901,2019-11-12,36.39
183116523,2019-11-14,196.69
149681049,2019-11-15,25.12
143603508,2019-11-11,0.23
150366156,2019-11-11,49.83
164169294,2019-11-13,27.60
112025726,2019-11-11,97.17
176451207,2019-11-14,0.11
187097033,2019-11-12,0.32
140329292,2019-11-14,0.64
1136163,2019-11-11,185.20
106774421,2019-11-12,0.39
122377191,2019-11-09,0.00
139357193,2019-11-14,42.25
72727946,2019-11-16,168.49
183440219,2019-11-16,76.95
110023936,2019-11-10,122.46
116091026,2019-11-14,2.11
184464027,2019-11-12,204.86
183152476,2019-11-09,0.00
166441126,2019-11-14,242.74
148356021,2019-11-12,142.08
134342020,2019-11-14,0.00
59388932,2019-11-16,0.01
181095458,2019-11-11,423.77
35815484,2019-11-15,3.85
187695857,2019-11-13,71.56
173629787,2019-11-14,17.40
129607515,2019-11-09,4.16
175597199,2019-11-12,279.20
17234762,2019-11-15,25.64
165939852,2019-11-14,69.81
182629092,2019-11-13,14.41
165977126,2019-11-15,0.00
137085664,2019-11-13,62.50
173521156,2019-11-12,0.19
176343179,2019-11-16,132.49
161931772,2019-11-14,68.26
175930979,2019-11-11,0.96
122648813,2019-11-13,1.42
175351214,2019-11-14,147.53
47186699,2019-11-10,0.96
175855506,2019-11-10,32.63
183141666,2019-11-12,873.68
112414217,2019-11-12,42.02
186375986,2019-11-10,10.59
184179717,2019-11-15,74.00
138387951,2019-11-12,0.50
26044810,2019-11-09,8.01
182291238,2019-11-15,0.32
93456901,2019-11-16,39.50
29703927,2019-11-16,83.37
135201168,2019-11-15,2.67
99046106,2019-11-09,28.37
119279535,2019-11-10,109.25
109657038,2019-11-09,46.53
176638367,2019-11-11,0.63
136406109,2019-11-10,0.00
84735778,2019-11-10,192.51
167589937,2019-11-14,0.20
187305023,2019-11-12,4.55
52288462,2019-11-14,746.62
122763251,2019-11-10,87.63
179251973,2019-11-13,0.10
186056831,2019-11-12,75.03
184051752,2019-11-12,0.07
147890225,2019-11-12,92.73
115817631,2019-11-09,212.41
187212210,2019-11-16,218.84
42752656,2019-11-12,299.95
94108028,2019-11-11,15.81
152632808,2019-11-15,165.74
156932331,2019-11-10,0.00
141200331,2019-11-09,0.10
175082189,2019-11-16,18.79
139040150,2019-11-16,790.20
186775432,2019-11-11,0.02
170082451,2019-11-11,232.71
171788637,2019-11-09,0.51
141969452,2019-11-14,0.01
103973875,2019-11-16,1.27
20805407,2019-11-13,54.78
183000861,2019-11-14,38.94
185629558,2019-11-12,34.56
160714946,2019-11-16,3.39
167187729,2019-11-13,0.00
179929465,2019-11-15,3.03
13541805,2019-11-12,71.82
187713109,2019-11-09,853.43
184672473,2019-11-14,12.52
11954068,2019-11-11,368.48
183054232,2019-11-14,103.44
175769250,2019-11-09,0.32
123037292,2019-11-09,0.00
179347605,2019-11-09,163.35
156731937,2019-11-13,18.85
5260597,2019-11-09,0.32
52919142,2019-11-12,106.19
108556837,2019-11-09,111.83
173296066,2019-11-16,329.90
184127410,2019-11-16,157.83
34637890,2019-11-10,89.09
40334946,2019-11-14,57.53
161364287,2019-11-09,56.14
181991339,2019-11-12,429.09
12989484,2019-11-15,389.89
184168520,2019-11-13,120.25
174727544,2019-11-13,0.00
100203920,2019-11-10,0.98
171439077,2019-11-10,0.78
13671150,2019-11-12,119.40
101898480,2019-11-12,0.10
177412148,2019-11-10,535.55
137305311,2019-11-13,207.87
182689050,2019-11-16,1220.10
107261482,2019-11-11,0.30
180825655,2019-11-10,0.20
183359206,2019-11-09,15.99
1065411,2019-11-16,0.29
169237083,2019-11-09,18.91
135419295,2019-11-11,10.36
31151743,2019-11-11,146.35
174828202,2019-11-14,113.92
157255904,2019-11-13,21.84
184591650,2019-11-12,263.29
130586655,2019-11-09,1.08
158692346,2019-11-14,29.48
176840901,2019-11-15,166.28
155180229,2019-11-12,12.51
171068313,2019-11-16,120.98
177403723,2019-11-13,0.06
76986480,2019-11-09,66.29
160462717,2019-11-10,0.11
182364783,2019-11-11,11.96
61055886,2019-11-16,92.80
67261930,2019-11-13,5.03
121030097,2019-11-13,66.96
178390897,2019-11-14,0.03
115620649,2019-11-15,0.09
119776567,2019-11-10,35.93
174151964,2019-11-10,0.00
96021225,2019-11-16,595.82
103280101,2019-11-10,7.43
140394351,2019-11-13,57.94
187001940,2019-11-11,2.58
166829969,2019-11-12,174.51
75014936,2019-11-13,4.80
174941944,2019-11-14,570.81
148411407,2019-11-12,1.41
115633226,2019-11-15,35.44
148984415,2019-11-12,46.13
173806955,2019-11-13,0.15
151960997,2019-11-15,348.77
100289762,2019-11-13,26.92
184012511,2019-11-10,49.98
173543142,2019-11-15,85.36
140881313,2019-11-13,12.89
47422692,2019-11-15,90.26
184177136,2019-11-13,3.84
14509500,2019-11-16,81.18
181962661,2019-11-12,309.74
53275527,2019-11-13,375.75
18614339,2019-11-12,179.93
182677056,2019-11-13,166.80
183053595,2019-11-14,55.41
88846426,2019-11-09,212.75
125070887,2019-11-16,284.00
182546569,2019-11-14,0.01
182059159,2019-11-11,698.70
167134063,2019-11-14,40.04
164328724,2019-11-09,10.16
148335391,2019-11-14,8.54
183003248,2019-11-13,287.65
175383722,2019-11-12,0.36
156808603,2019-11-16,25.47
31902396,2019-11-10,0.00
5742707,2019-11-12,35.58
93066496,2019-11-10,183.09
188159058,2019-11-15,499.84
100410318,2019-11-15,0.79
186405901,2019-11-13,52.69
183116523,2019-11-15,141.47
149681049,2019-11-16,449.40
143603508,2019-11-13,351.95
150366156,2019-11-12,0.00
164169294,2019-11-14,226.40
112025726,2019-11-12,118.08
187331996,2019-11-09,5738.54
187097033,2019-11-13,0.96
140329292,2019-11-15,0.00
1136163,2019-11-12,2.64
106774421,2019-11-13,0.96
179326868,2019-11-11,81.52
139357193,2019-11-15,9.48
107917673,2019-11-09,0.00
171658390,2019-11-12,0.43
110023936,2019-11-11,68.43
116091026,2019-11-15,0.68
184464027,2019-11-13,370.47
183152476,2019-11-10,0.00
166441126,2019-11-15,210.57
148356021,2019-11-13,19.30
134342020,2019-11-15,0.00
136816250,2019-11-09,0.19
181095458,2019-11-12,236.13
169705561,2019-11-15,51067.35
187695857,2019-11-14,15.39
173629787,2019-11-15,7.83
129607515,2019-11-10,4.80
175597199,2019-11-13,46.12
17234762,2019-11-16,276.62
165939852,2019-11-15,17.00
182629092,2019-11-14,13.46
179602833,2019-11-10,0.29
137085664,2019-11-14,21.75
173521156,2019-11-16,1.44
144166419,2019-11-11,0.96
161931772,2019-11-15,130.95
175930979,2019-11-12,35.25
91766451,2019-11-09,116.10
175351214,2019-11-15,119.20
47186699,2019-11-11,0.96
175855506,2019-11-11,161.81
183141666,2019-11-13,0.30
112414217,2019-11-16,35.83
186375986,2019-11-11,24.65
184179717,2019-11-16,91.07
138387951,2019-11-15,2.47
26044810,2019-11-12,0.07
182291238,2019-11-16,0.32
186584276,2019-11-09,99.24
44022083,2019-11-10,552.02
182543858,2019-11-16,0.41
99046106,2019-11-10,86.69
119279535,2019-11-11,99.67
109657038,2019-11-10,25.71
176638367,2019-11-12,0.00
136406109,2019-11-12,0.00
84735778,2019-11-11,235.87
167589937,2019-11-16,0.10
99520946,2019-11-09,26.91
52288462,2019-11-15,1659.06
122763251,2019-11-11,181.73
175929759,2019-11-09,155.86
186056831,2019-11-13,28.23
184051752,2019-11-13,0.10
147890225,2019-11-13,89.74
115817631,2019-11-10,2181.96
185749658,2019-11-10,2085.57
42752656,2019-11-13,370.07
94108028,2019-11-12,12.96
152632808,2019-11-16,345.59
156932331,2019-11-11,0.00
141200331,2019-11-11,0.19
180843094,2019-11-12,0.00
113163314,2019-11-09,58.18
186775432,2019-11-14,0.04
170082451,2019-11-12,157.58
171788637,2019-11-10,6.26
181982628,2019-11-11,0.32
155658171,2019-11-09,132.56
20805407,2019-11-14,6.38
183000861,2019-11-15,0.87
185629558,2019-11-13,0.46
105144253,2019-11-09,3774.15
167187729,2019-11-14,0.01
17650960,2019-11-09,0.10
13541805,2019-11-13,39.40
187713109,2019-11-10,335.78
184672473,2019-11-15,26.69
11954068,2019-11-12,357.74
183054232,2019-11-15,41.06
175769250,2019-11-11,0.64
187039050,2019-11-09,74.49
179347605,2019-11-10,193.00
156731937,2019-11-14,26.59
5260597,2019-11-10,0.64
52919142,2019-11-13,12.64
108556837,2019-11-10,56.66
137767953,2019-11-12,40.98
172820753,2019-11-09,0.00
34637890,2019-11-11,99.28
40334946,2019-11-15,27.44
161364287,2019-11-10,31.25
181991339,2019-11-13,306.54
12989484,2019-11-16,56.30
184168520,2019-11-14,58.79
174727544,2019-11-14,0.00
100203920,2019-11-11,4.34
171439077,2019-11-11,3.82
13671150,2019-11-13,70.93
165443296,2019-11-10,0.00
177412148,2019-11-11,376.05
137305311,2019-11-14,65.51
166115443,2019-11-13,0.13
107261482,2019-11-12,0.39
180825655,2019-11-16,0.54
183359206,2019-11-10,8.01
135398972,2019-11-14,21.51
169237083,2019-11-11,40.44
170811720,2019-11-12,0.00
31151743,2019-11-12,88.54
174828202,2019-11-15,0.01
152547875,2019-11-09,48.10
184591650,2019-11-13,322.10
130586655,2019-11-10,2.81
158692346,2019-11-15,10.26
176840901,2019-11-16,178.13
155180229,2019-11-13,10.48
181527682,2019-11-10,0.00
177403723,2019-11-14,0.00
76986480,2019-11-10,65.96
178461821,2019-11-10,26.74
182364783,2019-11-12,27.18
176342054,2019-11-09,0.31
67261930,2019-11-14,42.65
121030097,2019-11-14,101.00
178390897,2019-11-15,131.66
183236837,2019-11-09,29.72
119776567,2019-11-11,35.51
174151964,2019-11-11,3.46
150675504,2019-11-09,5.39
103280101,2019-11-11,0.10
140394351,2019-11-14,0.00
187001940,2019-11-14,64.47
166829969,2019-11-13,170.63
75014936,2019-11-14,2.56
174941944,2019-11-15,204.32
148411407,2019-11-13,0.69
115633226,2019-11-16,10.39
148984415,2019-11-13,40.40
143134814,2019-11-09,955.01
175242141,2019-11-12,0.01
100289762,2019-11-14,0.96
184012511,2019-11-16,0.00
173543142,2019-11-16,116.29
140881313,2019-11-16,34.74
47422692,2019-11-16,54.23
184177136,2019-11-14,0.32
114999198,2019-11-09,22.65
181962661,2019-11-13,7.75
53275527,2019-11-14,830.24
18614339,2019-11-13,128.84
182677056,2019-11-14,202.44
183053595,2019-11-15,14.23
88846426,2019-11-10,171.00
187103885,2019-11-09,30.16
35129502,2019-11-10,26.63
182059159,2019-11-12,351.61
167134063,2019-11-15,131.67
164328724,2019-11-10,55.66
148335391,2019-11-15,252.63
183003248,2019-11-14,335.43
175383722,2019-11-13,0.05
143188850,2019-11-09,253.20
31902396,2019-11-15,0.32
5742707,2019-11-13,113.99
93066496,2019-11-11,81.11
188159058,2019-11-16,0.09
135297553,2019-11-10,3.81
186405901,2019-11-14,301.50
183116523,2019-11-16,222.93
99586202,2019-11-10,12.64
143603508,2019-11-14,277.62
150366156,2019-11-13,2.61
164169294,2019-11-15,355.00
112025726,2019-11-13,25.44
187331996,2019-11-10,7179.49
187097033,2019-11-14,0.96
140329292,2019-11-16,0.00
